no_of_children,no_of_week_nights,arrival_date,avg_price_per_room,booking_status
0.0,2.0,15.0,130.0,1.0
0.0,1.0,11.0,76.5,1.0
0.0,4.0,31.0,90.95,1.0
0.0,3.0,8.0,72.75,0.0
0.0,1.0,16.0,93.0,0.0
0.0,2.0,16.0,168.3,0.0
0.0,3.0,12.0,75.0,0.0
0.0,0.0,9.0,105.0,0.0
0.0,0.0,14.0,78.5,0.0
0.0,5.0,2.0,119.7,1.0
0.0,3.0,7.0,168.3,1.0
0.0,1.0,27.0,197.0,0.0
0.0,0.0,4.0,91.0,0.0
0.0,3.0,13.0,85.0,0.0
0.0,2.0,5.0,81.0,1.0
0.0,2.0,4.0,116.0,0.0
0.0,2.0,18.0,115.0,1.0
1.0,3.0,15.0,106.0,0.0
0.0,1.0,16.0,118.8,1.0
0.0,3.0,20.0,132.3,1.0
0.0,0.0,21.0,146.7,0.0
0.0,3.0,2.0,86.8,0.0
0.0,4.0,1.0,98.0,0.0
0.0,1.0,2.0,100.0,0.0
2.0,10.0,14.0,158.95,1.0
0.0,2.0,18.0,119.52,0.0
0.0,3.0,3.0,117.0,0.0
0.0,3.0,27.0,140.67,1.0
0.0,3.0,15.0,94.95,0.0
0.0,5.0,11.0,109.65,1.0
0.0,2.0,30.0,120.0,0.0
0.0,2.0,18.0,67.22,0.0
0.0,3.0,16.0,62.0,0.0
0.0,1.0,4.0,91.0,0.0
0.0,4.0,17.0,68.0,0.0
0.0,3.0,3.0,89.0,1.0
0.0,1.0,8.0,94.5,0.0
0.0,2.0,15.0,187.0,1.0
0.0,4.0,21.0,122.65,0.0
0.0,1.0,25.0,68.0,0.0
0.0,1.0,19.0,131.4,1.0
0.0,3.0,15.0,149.4,1.0
0.0,2.0,24.0,100.0,0.0
0.0,1.0,6.0,115.0,1.0
0.0,3.0,20.0,160.0,0.0
1.0,1.0,16.0,127.67,0.0
0.0,3.0,7.0,79.2,0.0
0.0,2.0,1.0,69.0,0.0
0.0,4.0,21.0,117.0,1.0
0.0,1.0,10.0,70.0,1.0
0.0,3.0,8.0,114.3,0.0
0.0,3.0,1.0,110.0,1.0
2.0,3.0,1.0,181.8,0.0
0.0,2.0,1.0,75.65,1.0
0.0,3.0,17.0,77.23,0.0
0.0,1.0,3.0,65.0,0.0
0.0,2.0,21.0,115.0,1.0
0.0,1.0,7.0,118.8,1.0
0.0,4.0,31.0,127.48,0.0
0.0,2.0,6.0,114.3,0.0
0.0,2.0,3.0,87.2,0.0
0.0,2.0,1.0,101.5,1.0
0.0,2.0,2.0,100.0,0.0
0.0,4.0,27.0,91.38,0.0
1.0,9.0,1.0,119.71,1.0
0.0,1.0,2.0,119.0,0.0
0.0,1.0,28.0,139.0,0.0
0.0,3.0,29.0,109.8,0.0
0.0,3.0,14.0,65.0,0.0
0.0,1.0,2.0,131.4,1.0
0.0,3.0,12.0,96.3,0.0
0.0,2.0,20.0,137.0,0.0
0.0,2.0,17.0,75.0,1.0
0.0,3.0,27.0,92.65,0.0
0.0,1.0,4.0,62.8,1.0
0.0,1.0,22.0,160.0,1.0
0.0,2.0,24.0,90.0,0.0
0.0,5.0,21.0,81.26,0.0
0.0,4.0,25.0,114.75,1.0
0.0,2.0,29.0,99.3,0.0
0.0,0.0,3.0,89.0,0.0
0.0,2.0,15.0,85.0,1.0
0.0,2.0,20.0,75.0,1.0
0.0,2.0,30.0,102.6,0.0
0.0,2.0,4.0,90.95,0.0
0.0,1.0,30.0,115.0,1.0
0.0,1.0,24.0,78.3,1.0
0.0,1.0,19.0,121.5,1.0
0.0,3.0,14.0,120.0,0.0
0.0,4.0,31.0,105.4,1.0
0.0,2.0,21.0,101.87,0.0
0.0,1.0,28.0,65.0,0.0
0.0,2.0,6.0,116.0,0.0
0.0,1.0,21.0,69.3,0.0
0.0,2.0,30.0,90.25,0.0
0.0,3.0,2.0,119.85,1.0
0.0,0.0,6.0,76.5,0.0
0.0,3.0,27.0,109.0,0.0
0.0,1.0,21.0,126.9,0.0
0.0,1.0,19.0,65.0,0.0
0.0,1.0,2.0,86.0,0.0
0.0,3.0,14.0,139.0,0.0
0.0,0.0,4.0,109.8,0.0
0.0,3.0,12.0,132.6,1.0
0.0,2.0,10.0,75.33,0.0
0.0,2.0,9.0,65.0,0.0
0.0,1.0,26.0,68.0,0.0
1.0,6.0,26.0,113.85,0.0
0.0,3.0,12.0,96.3,0.0
0.0,3.0,29.0,79.5,1.0
0.0,2.0,10.0,40.0,0.0
0.0,1.0,28.0,76.0,0.0
0.0,1.0,5.0,90.95,0.0
0.0,1.0,6.0,104.0,0.0
0.0,1.0,6.0,109.0,1.0
0.0,2.0,18.0,109.0,0.0
0.0,1.0,11.0,75.0,0.0
0.0,1.0,2.0,150.3,0.0
0.0,1.0,8.0,120.0,0.0
0.0,1.0,11.0,94.5,0.0
0.0,1.0,21.0,103.5,1.0
0.0,3.0,1.0,110.0,1.0
0.0,3.0,8.0,78.0,1.0
0.0,3.0,11.0,85.0,0.0
0.0,2.0,10.0,130.0,0.0
0.0,3.0,26.0,187.85,1.0
0.0,3.0,24.0,168.3,0.0
0.0,4.0,16.0,74.8,0.0
0.0,3.0,21.0,112.2,1.0
0.0,0.0,4.0,106.0,0.0
0.0,3.0,30.0,134.46,1.0
0.0,0.0,12.0,108.0,0.0
0.0,5.0,3.0,90.95,0.0
0.0,1.0,21.0,79.0,1.0
0.0,2.0,16.0,168.3,0.0
0.0,2.0,18.0,101.5,0.0
0.0,2.0,17.0,82.0,0.0
0.0,2.0,24.0,110.0,0.0
1.0,1.0,20.0,106.0,0.0
0.0,2.0,22.0,102.25,1.0
0.0,1.0,23.0,95.0,0.0
0.0,1.0,7.0,85.5,0.0
1.0,2.0,26.0,102.37,0.0
0.0,1.0,17.0,129.0,0.0
0.0,1.0,19.0,106.0,0.0
0.0,2.0,4.0,102.6,0.0
0.0,2.0,28.0,92.4,0.0
0.0,2.0,7.0,82.1,0.0
0.0,0.0,10.0,105.3,1.0
1.0,4.0,12.0,135.0,1.0
0.0,3.0,7.0,130.0,1.0
0.0,1.0,2.0,76.5,1.0
0.0,1.0,8.0,108.0,0.0
0.0,2.0,2.0,85.0,0.0
0.0,1.0,10.0,107.0,0.0
0.0,2.0,2.0,85.0,0.0
0.0,3.0,4.0,73.95,1.0
0.0,2.0,4.0,88.4,0.0
0.0,1.0,13.0,67.0,0.0
0.0,3.0,8.0,76.0,0.0
0.0,2.0,22.0,81.0,0.0
0.0,2.0,30.0,160.0,1.0
0.0,0.0,30.0,150.0,0.0
0.0,1.0,13.0,90.0,0.0
0.0,2.0,22.0,106.0,0.0
0.0,2.0,1.0,89.25,1.0
1.0,1.0,3.0,94.0,0.0
0.0,2.0,11.0,120.0,1.0
0.0,1.0,15.0,125.1,0.0
0.0,2.0,6.0,60.0,0.0
0.0,0.0,18.0,75.0,0.0
0.0,1.0,24.0,125.1,0.0
0.0,3.0,22.0,96.9,0.0
0.0,2.0,12.0,93.8,0.0
0.0,2.0,6.0,98.1,1.0
0.0,2.0,7.0,64.64,0.0
0.0,1.0,18.0,105.0,0.0
0.0,0.0,16.0,90.0,1.0
0.0,2.0,25.0,74.8,0.0
0.0,5.0,12.0,90.95,1.0
0.0,0.0,21.0,59.5,0.0
0.0,1.0,18.0,94.5,1.0
0.0,3.0,2.0,140.4,1.0
0.0,4.0,6.0,110.0,1.0
0.0,0.0,3.0,95.0,0.0
0.0,2.0,14.0,109.0,0.0
0.0,1.0,6.0,66.0,0.0
0.0,7.0,4.0,88.33,1.0
0.0,3.0,13.0,105.0,0.0
0.0,2.0,13.0,95.0,1.0
1.0,3.0,31.0,143.1,1.0
0.0,2.0,6.0,114.0,1.0
0.0,5.0,16.0,75.6,0.0
0.0,3.0,27.0,135.9,0.0
0.0,1.0,1.0,108.9,1.0
0.0,2.0,8.0,70.0,0.0
0.0,1.0,12.0,93.6,1.0
0.0,1.0,27.0,125.1,0.0
0.0,1.0,12.0,73.0,0.0
0.0,0.0,21.0,67.0,0.0
0.0,3.0,30.0,70.0,0.0
0.0,0.0,5.0,115.2,1.0
0.0,1.0,2.0,75.0,0.0
0.0,2.0,4.0,116.0,0.0
0.0,0.0,3.0,81.0,0.0
0.0,0.0,20.0,92.4,0.0
0.0,1.0,23.0,69.84,0.0
0.0,2.0,24.0,87.5,0.0
0.0,2.0,15.0,55.59,0.0
0.0,5.0,14.0,101.83,0.0
0.0,3.0,8.0,125.1,1.0
0.0,1.0,11.0,79.0,0.0
0.0,3.0,27.0,122.4,0.0
0.0,3.0,15.0,112.2,1.0
0.0,3.0,15.0,113.34,0.0
0.0,0.0,3.0,126.0,1.0
0.0,1.0,23.0,112.25,0.0
0.0,2.0,13.0,159.3,1.0
0.0,1.0,18.0,85.0,0.0
0.0,3.0,10.0,146.0,0.0
0.0,3.0,1.0,75.0,0.0
0.0,2.0,14.0,115.0,1.0
1.0,3.0,16.0,168.5,0.0
0.0,2.0,27.0,80.0,1.0
0.0,3.0,15.0,159.0,0.0
0.0,3.0,4.0,156.0,0.0
2.0,3.0,14.0,6.67,0.0
0.0,2.0,16.0,80.0,1.0
0.0,2.0,23.0,128.8,0.0
0.0,1.0,25.0,71.64,0.0
0.0,3.0,3.0,80.3,0.0
0.0,3.0,5.0,65.0,0.0
0.0,3.0,3.0,74.15,0.0
0.0,1.0,19.0,124.0,0.0
0.0,2.0,8.0,75.0,1.0
0.0,1.0,20.0,168.3,0.0
0.0,2.0,29.0,85.0,0.0
0.0,4.0,5.0,67.5,1.0
0.0,3.0,24.0,160.0,0.0
0.0,1.0,28.0,80.1,1.0
0.0,2.0,16.0,75.0,0.0
0.0,2.0,21.0,126.9,0.0
0.0,1.0,15.0,115.0,1.0
2.0,1.0,29.0,81.5,0.0
0.0,1.0,3.0,166.0,0.0
0.0,3.0,6.0,143.3,0.0
2.0,1.0,24.0,228.6,1.0
0.0,1.0,26.0,107.0,0.0
0.0,1.0,20.0,130.0,0.0
0.0,2.0,20.0,96.0,0.0
0.0,1.0,10.0,91.51,0.0
0.0,0.0,30.0,90.0,0.0
0.0,2.0,26.0,107.0,1.0
0.0,4.0,20.0,80.0,0.0
0.0,4.0,6.0,110.0,1.0
0.0,3.0,21.0,114.9,0.0
0.0,3.0,16.0,90.0,0.0
0.0,1.0,6.0,75.0,1.0
0.0,2.0,24.0,95.0,0.0
0.0,3.0,21.0,124.0,0.0
0.0,4.0,27.0,118.8,0.0
0.0,3.0,2.0,101.0,0.0
0.0,2.0,22.0,131.0,0.0
0.0,2.0,25.0,90.0,0.0
0.0,2.0,4.0,65.0,0.0
0.0,4.0,26.0,146.7,0.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,29.0,118.8,0.0
0.0,2.0,22.0,69.9,1.0
0.0,1.0,18.0,85.5,0.0
0.0,2.0,23.0,169.0,0.0
0.0,2.0,1.0,126.9,0.0
0.0,5.0,4.0,85.0,0.0
0.0,1.0,7.0,114.5,0.0
0.0,2.0,18.0,141.53,0.0
0.0,4.0,23.0,88.7,0.0
0.0,3.0,10.0,89.25,0.0
0.0,2.0,7.0,161.1,0.0
0.0,2.0,19.0,81.0,0.0
0.0,2.0,16.0,144.5,0.0
0.0,3.0,3.0,103.5,0.0
1.0,2.0,21.0,135.0,1.0
0.0,1.0,31.0,102.15,0.0
0.0,2.0,13.0,95.0,1.0
0.0,1.0,22.0,86.4,0.0
0.0,3.0,19.0,66.53,0.0
0.0,5.0,8.0,79.54,0.0
0.0,4.0,31.0,112.8,1.0
0.0,1.0,5.0,112.2,0.0
0.0,3.0,13.0,75.6,0.0
0.0,4.0,27.0,118.15,0.0
0.0,2.0,22.0,121.0,0.0
0.0,1.0,5.0,95.0,0.0
0.0,2.0,5.0,91.0,1.0
0.0,2.0,24.0,99.33,0.0
1.0,4.0,9.0,139.5,0.0
0.0,1.0,12.0,150.33,0.0
0.0,1.0,5.0,69.5,0.0
0.0,2.0,13.0,94.5,0.0
0.0,2.0,27.0,85.0,0.0
0.0,4.0,17.0,81.82,1.0
0.0,4.0,6.0,105.0,0.0
0.0,3.0,28.0,123.8,1.0
1.0,3.0,1.0,93.0,0.0
0.0,2.0,4.0,116.0,0.0
2.0,3.0,13.0,215.0,1.0
0.0,2.0,15.0,85.0,1.0
0.0,5.0,30.0,114.66,0.0
0.0,3.0,14.0,78.0,0.0
0.0,1.0,6.0,110.0,0.0
0.0,2.0,18.0,101.5,0.0
0.0,3.0,3.0,89.0,1.0
0.0,3.0,6.0,167.0,1.0
0.0,1.0,29.0,89.0,0.0
0.0,2.0,16.0,105.9,0.0
0.0,4.0,2.0,90.95,1.0
0.0,2.0,3.0,85.0,0.0
0.0,3.0,14.0,60.0,0.0
0.0,2.0,24.0,95.0,0.0
0.0,0.0,26.0,105.3,1.0
0.0,0.0,12.0,108.0,0.0
0.0,4.0,25.0,90.1,1.0
0.0,2.0,12.0,79.0,1.0
0.0,3.0,12.0,116.27,0.0
0.0,1.0,31.0,106.25,0.0
0.0,2.0,11.0,74.8,0.0
0.0,1.0,25.0,94.5,1.0
1.0,2.0,22.0,149.0,1.0
0.0,3.0,17.0,106.8,0.0
0.0,2.0,4.0,76.67,0.0
0.0,1.0,9.0,105.3,1.0
0.0,5.0,1.0,105.0,0.0
0.0,2.0,4.0,89.0,1.0
0.0,1.0,2.0,86.0,0.0
0.0,1.0,7.0,80.0,0.0
0.0,3.0,12.0,90.9,0.0
0.0,4.0,28.0,100.0,1.0
1.0,0.0,21.0,107.1,0.0
0.0,3.0,27.0,89.0,0.0
0.0,5.0,9.0,103.5,1.0
0.0,1.0,31.0,118.5,0.0
0.0,3.0,10.0,85.0,0.0
0.0,2.0,19.0,115.0,1.0
0.0,1.0,23.0,79.2,0.0
0.0,4.0,26.0,105.0,0.0
0.0,1.0,23.0,72.0,0.0
0.0,4.0,14.0,121.5,0.0
0.0,2.0,18.0,98.21,0.0
0.0,1.0,20.0,89.1,0.0
0.0,3.0,22.0,77.53,0.0
0.0,2.0,10.0,135.9,0.0
0.0,2.0,9.0,134.0,0.0
0.0,2.0,9.0,103.0,0.0
0.0,2.0,24.0,90.0,1.0
0.0,1.0,3.0,95.0,0.0
1.0,0.0,25.0,111.6,0.0
0.0,1.0,25.0,94.5,1.0
0.0,2.0,16.0,180.5,1.0
0.0,3.0,5.0,49.74,1.0
0.0,3.0,20.0,110.15,0.0
0.0,3.0,29.0,65.0,0.0
0.0,5.0,16.0,142.0,1.0
0.0,2.0,29.0,122.33,1.0
0.0,2.0,16.0,101.5,1.0
0.0,3.0,11.0,80.3,0.0
0.0,1.0,16.0,125.1,0.0
0.0,3.0,21.0,95.79,0.0
0.0,2.0,21.0,115.0,1.0
0.0,2.0,11.0,96.0,1.0
0.0,2.0,26.0,110.0,1.0
0.0,3.0,17.0,75.0,0.0
0.0,1.0,5.0,104.72,0.0
0.0,2.0,30.0,121.0,0.0
0.0,5.0,19.0,90.95,1.0
0.0,3.0,8.0,88.0,1.0
0.0,1.0,7.0,114.3,0.0
0.0,5.0,8.0,62.0,0.0
0.0,1.0,13.0,85.0,0.0
0.0,3.0,17.0,73.95,0.0
0.0,4.0,29.0,60.5,0.0
0.0,2.0,25.0,95.0,0.0
0.0,4.0,23.0,88.83,1.0
0.0,4.0,6.0,110.0,1.0
0.0,2.0,26.0,58.0,0.0
0.0,2.0,25.0,137.7,0.0
0.0,1.0,11.0,58.9,0.0
0.0,1.0,3.0,66.0,0.0
0.0,1.0,4.0,110.0,0.0
0.0,2.0,8.0,98.1,0.0
0.0,2.0,2.0,65.0,0.0
0.0,3.0,13.0,143.33,1.0
0.0,2.0,15.0,96.9,0.0
0.0,1.0,15.0,72.5,1.0
0.0,2.0,30.0,87.78,0.0
0.0,4.0,8.0,105.0,0.0
0.0,3.0,20.0,88.8,1.0
0.0,3.0,12.0,89.25,0.0
0.0,2.0,29.0,65.0,0.0
0.0,2.0,15.0,90.0,0.0
0.0,2.0,26.0,107.0,1.0
0.0,1.0,27.0,160.0,0.0
0.0,2.0,15.0,113.6,1.0
0.0,2.0,17.0,109.0,1.0
0.0,3.0,27.0,90.0,0.0
0.0,4.0,26.0,72.25,0.0
0.0,3.0,28.0,95.24,0.0
0.0,1.0,2.0,95.0,0.0
0.0,3.0,12.0,117.67,1.0
0.0,3.0,19.0,139.5,1.0
0.0,2.0,20.0,73.0,0.0
0.0,3.0,7.0,130.0,1.0
0.0,2.0,25.0,130.0,1.0
0.0,5.0,30.0,90.34,0.0
0.0,5.0,17.0,101.88,1.0
0.0,3.0,24.0,75.95,0.0
0.0,2.0,1.0,101.5,1.0
0.0,2.0,5.0,67.66,1.0
0.0,1.0,6.0,115.0,1.0
1.0,4.0,23.0,115.03,0.0
2.0,1.0,30.0,206.0,0.0
0.0,5.0,18.0,90.0,0.0
0.0,2.0,18.0,75.0,0.0
0.0,2.0,2.0,100.0,0.0
0.0,2.0,20.0,73.0,0.0
0.0,1.0,27.0,107.0,0.0
0.0,3.0,22.0,95.67,0.0
0.0,3.0,15.0,105.64,0.0
0.0,3.0,17.0,90.0,0.0
0.0,2.0,22.0,75.3,1.0
0.0,2.0,11.0,121.33,1.0
1.0,5.0,17.0,104.0,0.0
0.0,3.0,13.0,120.0,0.0
2.0,2.0,21.0,115.67,0.0
0.0,1.0,5.0,133.0,1.0
0.0,3.0,31.0,183.5,0.0
0.0,3.0,1.0,107.95,0.0
0.0,2.0,5.0,80.0,0.0
0.0,4.0,9.0,120.06,0.0
0.0,4.0,6.0,68.0,1.0
0.0,1.0,5.0,67.6,0.0
0.0,1.0,16.0,93.45,0.0
0.0,1.0,19.0,105.3,0.0
0.0,4.0,8.0,159.38,0.0
0.0,2.0,24.0,95.0,0.0
0.0,7.0,27.0,127.22,1.0
0.0,3.0,1.0,110.0,1.0
0.0,3.0,17.0,75.0,0.0
0.0,3.0,17.0,90.95,1.0
0.0,2.0,22.0,94.5,1.0
2.0,2.0,21.0,240.0,0.0
0.0,4.0,21.0,143.2,0.0
0.0,5.0,11.0,68.85,0.0
0.0,2.0,24.0,88.4,0.0
0.0,4.0,11.0,76.5,1.0
0.0,1.0,18.0,123.0,0.0
0.0,3.0,2.0,120.0,1.0
1.0,3.0,29.0,122.91,0.0
0.0,1.0,30.0,95.0,0.0
0.0,4.0,18.0,72.0,0.0
0.0,2.0,10.0,135.9,1.0
0.0,2.0,14.0,101.5,0.0
0.0,3.0,7.0,107.0,0.0
1.0,2.0,11.0,169.0,0.0
0.0,2.0,16.0,79.2,1.0
0.0,7.0,9.0,75.99,0.0
0.0,2.0,2.0,87.3,0.0
0.0,2.0,14.0,90.0,0.0
0.0,2.0,1.0,87.3,1.0
1.0,1.0,21.0,105.4,0.0
0.0,3.0,10.0,63.75,0.0
0.0,2.0,16.0,101.5,1.0
0.0,3.0,4.0,95.0,1.0
0.0,0.0,24.0,95.0,1.0
0.0,1.0,27.0,85.5,0.0
0.0,3.0,10.0,115.0,0.0
0.0,0.0,13.0,99.0,0.0
0.0,1.0,18.0,75.0,0.0
0.0,0.0,18.0,105.3,0.0
0.0,4.0,21.0,88.4,0.0
0.0,5.0,13.0,90.95,1.0
0.0,0.0,14.0,127.0,0.0
0.0,1.0,17.0,79.0,0.0
0.0,1.0,31.0,90.45,1.0
0.0,5.0,28.0,85.61,1.0
0.0,2.0,25.0,102.58,0.0
0.0,2.0,4.0,88.4,0.0
0.0,1.0,14.0,140.0,0.0
0.0,1.0,19.0,120.33,0.0
0.0,2.0,27.0,158.4,0.0
0.0,0.0,16.0,89.0,0.0
0.0,1.0,10.0,65.0,0.0
0.0,2.0,17.0,72.0,1.0
0.0,2.0,17.0,101.8,1.0
0.0,3.0,30.0,75.27,0.0
0.0,2.0,30.0,96.3,1.0
0.0,1.0,23.0,85.5,1.0
0.0,1.0,9.0,80.0,1.0
0.0,2.0,29.0,70.0,1.0
0.0,1.0,14.0,87.0,0.0
0.0,2.0,11.0,79.0,0.0
0.0,1.0,13.0,85.67,0.0
0.0,1.0,6.0,40.67,0.0
0.0,3.0,22.0,95.0,0.0
0.0,3.0,13.0,105.0,0.0
0.0,3.0,17.0,108.11,1.0
0.0,2.0,20.0,75.0,1.0
0.0,3.0,2.0,86.36,0.0
0.0,1.0,29.0,106.2,1.0
0.0,1.0,19.0,80.0,0.0
0.0,2.0,16.0,100.0,1.0
1.0,2.0,29.0,156.0,0.0
0.0,3.0,29.0,100.3,1.0
0.0,3.0,17.0,159.0,1.0
0.0,2.0,15.0,103.0,0.0
0.0,0.0,8.0,56.47,0.0
2.0,1.0,23.0,156.6,0.0
0.0,3.0,29.0,93.09,1.0
0.0,3.0,19.0,80.75,1.0
0.0,1.0,19.0,79.2,0.0
0.0,3.0,5.0,150.45,0.0
0.0,3.0,3.0,58.0,0.0
0.0,2.0,7.0,89.0,1.0
0.0,1.0,15.0,105.0,0.0
0.0,3.0,19.0,92.4,0.0
0.0,0.0,26.0,90.9,0.0
0.0,2.0,2.0,100.0,0.0
0.0,4.0,16.0,63.58,0.0
0.0,2.0,18.0,109.0,0.0
0.0,2.0,14.0,175.0,0.0
0.0,1.0,25.0,159.0,0.0
0.0,1.0,25.0,71.1,1.0
0.0,3.0,3.0,108.9,0.0
0.0,2.0,20.0,73.0,0.0
0.0,1.0,17.0,79.0,0.0
0.0,3.0,16.0,57.93,0.0
0.0,2.0,24.0,100.8,1.0
0.0,1.0,18.0,156.0,1.0
0.0,1.0,16.0,129.0,0.0
0.0,4.0,13.0,68.72,0.0
0.0,2.0,16.0,80.0,1.0
0.0,3.0,24.0,64.98,0.0
0.0,2.0,16.0,101.5,1.0
0.0,1.0,22.0,150.15,1.0
1.0,2.0,1.0,99.45,0.0
0.0,4.0,9.0,97.71,0.0
0.0,2.0,6.0,105.3,1.0
0.0,3.0,1.0,105.3,0.0
1.0,3.0,29.0,143.1,0.0
0.0,2.0,2.0,107.0,1.0
0.0,2.0,4.0,89.93,0.0
0.0,1.0,2.0,102.7,0.0
0.0,1.0,27.0,86.0,0.0
0.0,3.0,2.0,120.0,0.0
0.0,3.0,7.0,182.33,0.0
0.0,2.0,30.0,80.75,1.0
0.0,2.0,4.0,126.3,0.0
1.0,2.0,25.0,20.0,0.0
0.0,5.0,6.0,212.06,1.0
0.0,1.0,18.0,142.33,0.0
0.0,3.0,15.0,64.6,0.0
0.0,3.0,30.0,85.0,1.0
0.0,1.0,21.0,141.0,1.0
0.0,2.0,19.0,103.18,0.0
0.0,1.0,1.0,124.0,0.0
0.0,3.0,30.0,140.4,0.0
0.0,1.0,30.0,115.0,1.0
0.0,4.0,22.0,95.0,0.0
0.0,1.0,18.0,70.0,0.0
0.0,2.0,23.0,78.55,1.0
0.0,1.0,2.0,71.84,0.0
0.0,2.0,2.0,55.0,0.0
0.0,3.0,17.0,158.4,0.0
0.0,2.0,18.0,119.85,1.0
1.0,1.0,6.0,109.0,1.0
0.0,1.0,23.0,118.8,1.0
0.0,2.0,26.0,143.1,0.0
0.0,1.0,6.0,88.0,0.0
0.0,1.0,5.0,76.1,0.0
0.0,1.0,8.0,120.0,0.0
0.0,0.0,21.0,126.9,0.0
0.0,4.0,9.0,138.24,0.0
0.0,3.0,30.0,63.75,0.0
0.0,3.0,11.0,107.55,0.0
0.0,3.0,13.0,147.3,1.0
0.0,2.0,24.0,95.0,0.0
0.0,2.0,28.0,160.2,0.0
0.0,2.0,27.0,81.25,1.0
0.0,1.0,20.0,88.2,0.0
0.0,0.0,12.0,85.47,0.0
0.0,2.0,1.0,89.1,0.0
0.0,3.0,20.0,146.33,0.0
0.0,3.0,17.0,116.1,1.0
0.0,2.0,21.0,38.67,0.0
0.0,2.0,13.0,98.25,0.0
0.0,2.0,15.0,120.0,1.0
0.0,2.0,22.0,135.9,1.0
0.0,5.0,14.0,90.95,0.0
0.0,2.0,17.0,130.0,0.0
0.0,3.0,29.0,124.25,0.0
0.0,3.0,3.0,117.0,0.0
0.0,5.0,27.0,85.0,0.0
2.0,2.0,29.0,198.9,1.0
0.0,3.0,3.0,84.0,0.0
1.0,3.0,11.0,143.1,0.0
0.0,2.0,30.0,108.0,0.0
1.0,4.0,7.0,135.15,1.0
0.0,3.0,25.0,87.78,0.0
0.0,3.0,5.0,60.0,1.0
0.0,3.0,29.0,101.15,0.0
0.0,2.0,4.0,80.27,0.0
0.0,3.0,4.0,82.45,0.0
0.0,3.0,24.0,160.0,0.0
0.0,1.0,15.0,149.0,0.0
0.0,4.0,26.0,135.9,1.0
0.0,3.0,4.0,122.4,1.0
0.0,1.0,31.0,124.0,0.0
0.0,1.0,13.0,187.0,0.0
0.0,1.0,25.0,94.5,1.0
0.0,1.0,29.0,80.75,0.0
0.0,1.0,8.0,170.4,1.0
0.0,3.0,8.0,79.2,0.0
0.0,1.0,26.0,100.0,1.0
0.0,2.0,5.0,105.5,0.0
0.0,4.0,12.0,95.0,0.0
0.0,2.0,15.0,120.0,1.0
0.0,3.0,17.0,80.0,1.0
0.0,2.0,21.0,105.0,1.0
0.0,2.0,21.0,105.0,0.0
0.0,3.0,29.0,139.5,1.0
0.0,1.0,6.0,115.0,1.0
0.0,1.0,12.0,79.2,0.0
0.0,2.0,19.0,65.36,0.0
0.0,3.0,1.0,123.3,0.0
0.0,1.0,26.0,84.0,0.0
0.0,1.0,30.0,77.6,1.0
1.0,2.0,23.0,105.4,0.0
0.0,2.0,17.0,87.0,0.0
0.0,3.0,14.0,90.95,0.0
0.0,2.0,21.0,115.0,1.0
0.0,3.0,9.0,75.0,0.0
0.0,2.0,8.0,81.77,0.0
0.0,1.0,2.0,147.0,1.0
2.0,1.0,30.0,198.9,1.0
0.0,1.0,24.0,136.0,0.0
0.0,2.0,2.0,110.7,0.0
0.0,6.0,6.0,62.58,0.0
1.0,1.0,9.0,102.68,0.0
0.0,1.0,11.0,108.0,1.0
1.0,3.0,27.0,90.0,0.0
0.0,3.0,18.0,76.5,1.0
0.0,2.0,2.0,65.0,0.0
0.0,1.0,11.0,90.71,0.0
0.0,4.0,1.0,95.4,1.0
0.0,2.0,23.0,88.5,0.0
0.0,3.0,7.0,136.06,1.0
0.0,3.0,14.0,52.0,0.0
0.0,2.0,3.0,85.0,0.0
0.0,2.0,18.0,101.5,0.0
0.0,3.0,18.0,82.45,0.0
0.0,3.0,31.0,61.5,0.0
0.0,1.0,22.0,98.1,1.0
2.0,3.0,13.0,138.25,0.0
0.0,1.0,2.0,76.23,0.0
0.0,3.0,23.0,78.3,1.0
0.0,3.0,14.0,94.5,0.0
0.0,1.0,25.0,66.0,0.0
0.0,1.0,12.0,80.0,1.0
0.0,0.0,16.0,89.0,0.0
0.0,3.0,7.0,114.67,0.0
0.0,2.0,12.0,91.0,0.0
0.0,3.0,10.0,141.0,1.0
0.0,3.0,7.0,130.0,1.0
0.0,2.0,8.0,90.95,0.0
0.0,1.0,5.0,112.2,0.0
0.0,3.0,27.0,68.0,0.0
0.0,1.0,14.0,75.0,0.0
1.0,4.0,1.0,73.74,0.0
0.0,3.0,3.0,118.8,0.0
0.0,1.0,8.0,67.5,0.0
0.0,3.0,8.0,79.2,0.0
0.0,2.0,15.0,124.0,1.0
0.0,2.0,28.0,62.0,0.0
0.0,1.0,16.0,118.8,0.0
0.0,1.0,28.0,110.0,0.0
0.0,1.0,10.0,149.4,1.0
0.0,2.0,18.0,75.0,0.0
0.0,5.0,27.0,52.0,0.0
0.0,2.0,29.0,137.7,1.0
0.0,1.0,4.0,108.0,1.0
0.0,5.0,9.0,111.35,0.0
1.0,2.0,15.0,127.05,1.0
0.0,3.0,25.0,80.3,0.0
0.0,4.0,13.0,168.3,1.0
0.0,4.0,7.0,96.9,0.0
0.0,1.0,28.0,60.0,0.0
0.0,1.0,4.0,88.0,0.0
0.0,2.0,29.0,122.33,1.0
0.0,1.0,28.0,137.7,0.0
